workload,frame,frame_ms,gc_bytes,gpu_ms,RR.UI,RR.Streaming,RR.IndustryTick,RR.MachineViews,RR.WeatherViews,RR.TorchRefresh,RR.PassiveTick,RR.HostileTick,RR.SurvivalTick,alloc_RR.UI,alloc_RR.Streaming,alloc_RR.IndustryTick,alloc_RR.MachineViews,alloc_RR.WeatherViews,alloc_RR.TorchRefresh,alloc_RR.PassiveTick,alloc_RR.HostileTick,alloc_RR.SurvivalTick,machine_views_created,crate_views_created,timing_timestamp,cpu_main_ms,cpu_render_ms,present_wait_ms,draw_calls,batches,set_pass,srp_draw_calls,shadow_casters
stress-factory-farm-mobs-storm,906,29.9345,-1,22.8536,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279937278815,10.0411,3.3214,3.4816,-1,-1,169,7169,2351
stress-factory-farm-mobs-storm,907,32.5887,-1,29.4523,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279937414150,6.9114,3.5659,6.6704,-1,-1,169,7169,2351
stress-factory-farm-mobs-storm,908,33.2051,-1,32.4096,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279937550068,5.4434,3.5022,16.7437,-1,-1,169,7170,2352
stress-factory-farm-mobs-storm,909,32.4823,-1,32.9646,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279937772047,9.5954,3.5175,20.3260,-1,-1,169,7170,2352
stress-factory-farm-mobs-storm,910,31.8495,-1,32.7956,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279938071387,8.1209,3.2446,24.4596,-1,-1,169,7170,2352
stress-factory-farm-mobs-storm,911,29.3938,-1,31.7542,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279938397312,12.5248,3.3298,20.6673,-1,-1,169,7170,2352
stress-factory-farm-mobs-storm,912,24.9775,-1,29.1338,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279938729330,10.5605,3.5845,21.9092,-1,-1,169,7170,2352
stress-factory-farm-mobs-storm,920,27.6596,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279940721863,12.6347,4.3194,6.3698,-1,-1,169,7163,2345
stress-factory-farm-mobs-storm,982,34.1374,-1,19.3106,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279949371358,7.9573,4.9352,8.2118,-1,-1,168,7158,2340
stress-factory-farm-mobs-storm,983,41.8179,-1,33.5224,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279949533135,5.9422,3.8114,5.8542,-1,-1,168,7157,2339
stress-factory-farm-mobs-storm,984,79.6986,-1,41.6338,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279949651221,6.8564,4.2371,12.3826,-1,-1,168,7157,2339
stress-factory-farm-mobs-storm,985,44.8131,-1,79.8999,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279949843738,12.1972,3.5647,21.9291,-1,-1,168,7156,2338
stress-factory-farm-mobs-storm,1004,23.6591,-1,17.7073,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279953549844,5.4203,4.0970,9.2671,-1,-1,168,7158,2340
stress-factory-farm-mobs-storm,1020,23.3749,-1,21.5383,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279955763105,12.3914,3.1712,0.6612,-1,-1,168,7156,2338
stress-factory-farm-mobs-storm,1021,22.7952,-1,23.2489,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279955893727,6.5293,3.3629,12.4827,-1,-1,169,7149,2331
stress-factory-farm-mobs-storm,1022,23.6518,-1,23.0147,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279956083919,5.3925,3.4356,15.8606,-1,-1,169,7150,2332
stress-factory-farm-mobs-storm,1024,22.3064,-1,22.3191,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279956530319,6.1239,3.5754,16.6576,-1,-1,169,7151,2333
stress-factory-farm-mobs-storm,1085,22.3598,-1,22.4195,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279966194107,10.2017,3.3686,7.6192,-1,-1,169,7143,2325
stress-factory-farm-mobs-storm,1086,23.5761,-1,22.5224,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279966372415,6.0907,3.3061,15.8058,-1,-1,169,7144,2326
stress-factory-farm-mobs-storm,1087,23.2064,-1,22.4980,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279966591516,5.0134,3.5630,17.1653,-1,-1,169,7145,2327
stress-factory-farm-mobs-storm,1089,24.5772,-1,22.3171,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279967037004,8.4167,3.4050,15.1489,-1,-1,169,7145,2327
stress-factory-farm-mobs-storm,1150,46.1304,-1,11.8459,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279975902048,6.4718,4.1016,9.5788,-1,-1,169,7137,2319
stress-factory-farm-mobs-storm,1151,82.5508,-1,41.4784,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279976062642,5.1854,4.2902,8.2585,-1,-1,169,7137,2319
stress-factory-farm-mobs-storm,1152,79.7144,-1,82.1458,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279976197200,14.9364,3.9438,0.0096,-1,-1,169,7139,2321
stress-factory-farm-mobs-storm,1169,23.4067,-1,19.2448,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279980020487,5.1288,3.7519,11.7262,-1,-1,169,7137,2319
stress-factory-farm-mobs-storm,1182,32.2677,-1,11.6370,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279982034503,5.8991,5.0940,5.6733,-1,-1,169,7140,2322
stress-factory-farm-mobs-storm,1183,68.0375,-1,29.7659,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279982150342,5.9176,4.6029,6.0824,-1,-1,169,7140,2322
stress-factory-farm-mobs-storm,1184,80.8441,-1,67.0554,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279982270493,13.2046,4.7218,0.0094,-1,-1,169,7141,2323
stress-factory-farm-mobs-storm,1185,82.7946,-1,80.3930,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279982402794,8.6944,3.9466,23.5721,-1,-1,169,7136,2322
stress-factory-farm-mobs-storm,1186,80.0749,-1,81.8422,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279982725537,13.1262,3.5983,54.8961,-1,-1,169,7138,2319
stress-factory-farm-mobs-storm,1187,81.0251,-1,80.5468,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279983405888,15.1600,3.4758,65.6712,-1,-1,169,7138,2319
stress-factory-farm-mobs-storm,1188,27.3391,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279984214335,16.5737,3.3917,66.2071,-1,-1,169,7137,2318
stress-factory-farm-mobs-storm,1219,25.3087,-1,18.8984,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279990382867,7.5537,3.7080,6.9078,-1,-1,169,7132,2313
stress-factory-farm-mobs-storm,1231,67.3283,-1,17.3962,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279992369147,6.5477,3.4118,7.4972,-1,-1,169,7136,2317
stress-factory-farm-mobs-storm,1232,79.8000,-1,66.6486,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279992509651,5.5083,3.4612,7.3489,-1,-1,169,7136,2317
stress-factory-farm-mobs-storm,1233,62.2785,-1,80.3653,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279992638327,4.8673,3.1718,13.2419,-1,-1,169,7129,2314
stress-factory-farm-mobs-storm,1264,69.7914,-1,19.4729,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279998346780,6.6754,3.8353,13.0198,-1,-1,169,7126,2310
stress-factory-farm-mobs-storm,1265,81.7039,-1,69.5501,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279998543793,6.0057,3.1516,12.2758,-1,-1,169,7126,2310
stress-factory-farm-mobs-storm,1266,77.0744,-1,80.8264,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279998726715,9.7242,3.3508,8.8610,-1,-1,169,7130,2310
stress-factory-farm-mobs-storm,1267,33.4115,-1,77.7974,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279998912682,6.4158,3.4235,63.3770,-1,-1,169,7129,2309
stress-factory-farm-mobs-storm,1268,25.5990,-1,32.6244,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3279999610707,12.5957,3.4840,69.0906,-1,-1,169,7127,2307
stress-factory-farm-mobs-storm,1383,27.9697,-1,12.7419,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280016984753,5.1362,4.3906,7.1637,-1,-1,169,7116,2296
stress-factory-farm-mobs-storm,1384,33.5508,-1,26.0511,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280017107865,5.1146,3.8313,8.0647,-1,-1,169,7117,2297
stress-factory-farm-mobs-storm,1385,78.5571,-1,33.4822,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280017239763,10.1336,3.1184,2.8928,-1,-1,169,7118,2298
stress-factory-farm-mobs-storm,1386,81.3074,-1,78.8685,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280017370119,6.5789,3.4733,21.3864,-1,-1,169,7118,2298
stress-factory-farm-mobs-storm,1387,78.0398,-1,80.4106,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280017649842,7.1803,3.3988,26.3600,-1,-1,169,7118,2298
stress-factory-farm-mobs-storm,1388,76.7073,-1,78.5733,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280017985343,10.9944,3.3242,67.5534,-1,-1,169,7118,2298
stress-factory-farm-mobs-storm,1389,40.7818,-1,75.5835,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280018770930,20.4205,3.5622,60.8742,-1,-1,169,7116,2296
stress-factory-farm-mobs-storm,1419,22.6765,-1,17.5836,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280024954283,6.3593,3.4632,10.6411,-1,-1,169,7115,2295
stress-factory-farm-mobs-storm,1420,25.7904,-1,22.3580,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280025124392,4.7534,3.4385,12.2148,-1,-1,169,7114,2294
stress-factory-farm-mobs-storm,1640,46.6920,-1,12.1979,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280055903332,6.8638,3.3578,8.7922,-1,-1,169,7095,2276
stress-factory-farm-mobs-storm,1641,80.5709,-1,44.5496,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280056059948,4.7709,4.7777,8.5504,-1,-1,169,7095,2276
stress-factory-farm-mobs-storm,1642,80.7735,-1,81.1761,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280056193252,9.5045,3.4623,3.0134,-1,-1,169,7096,2277
stress-factory-farm-mobs-storm,1643,80.8593,-1,80.2263,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280056318542,5.7513,3.2399,40.9352,-1,-1,169,7097,2278
stress-factory-farm-mobs-storm,1644,79.9093,-1,80.1562,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280056785474,13.9031,3.4209,66.6696,-1,-1,169,7097,2278
stress-factory-farm-mobs-storm,1645,47.2639,-1,80.0788,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280057591397,22.4269,3.3659,58.3019,-1,-1,169,7097,2278
stress-factory-farm-mobs-storm,1675,37.7165,-1,17.4707,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280063974858,6.6122,3.1919,7.3546,-1,-1,169,7097,2277
stress-factory-farm-mobs-storm,1676,34.3628,-1,36.2025,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280064114636,4.7897,4.3227,13.3120,-1,-1,169,7097,2277
stress-factory-farm-mobs-storm,1677,29.3209,-1,34.1363,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280064295749,10.7062,3.3424,5.9416,-1,-1,169,7096,2276
stress-factory-farm-mobs-storm,1678,26.9991,-1,30.0298,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280064462334,6.4323,3.7947,31.2742,-1,-1,169,7096,2276
stress-factory-farm-mobs-storm,1679,24.3025,-1,26.7446,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280064839512,13.0918,3.6482,21.2590,-1,-1,169,7096,2276
stress-factory-farm-mobs-storm,1680,24.1498,-1,24.5043,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280065183133,11.5997,4.0767,17.7103,-1,-1,169,7095,2275
stress-factory-farm-mobs-storm,1681,22.8876,-1,23.5098,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280065476349,7.0361,3.5976,19.9506,-1,-1,169,7095,2275
stress-factory-farm-mobs-storm,1754,27.6569,-1,20.5210,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280076512473,5.4547,3.6437,7.0238,-1,-1,169,7094,2273
stress-factory-farm-mobs-storm,1755,26.7547,-1,26.5687,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280076637361,5.2609,3.1638,7.0044,-1,-1,169,7094,2273
stress-factory-farm-mobs-storm,1756,27.5929,-1,26.5615,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280076760116,9.2621,3.6198,11.2288,-1,-1,169,7095,2274
stress-factory-farm-mobs-storm,1757,27.2653,-1,27.4163,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280076965118,6.4384,3.1792,21.2104,-1,-1,169,7095,2274
stress-factory-farm-mobs-storm,1758,27.9290,-1,27.4967,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280077241718,9.7607,3.5094,16.9809,-1,-1,169,7095,2274
stress-factory-farm-mobs-storm,1759,27.0392,-1,27.3910,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280077509245,7.0157,4.0157,20.5669,-1,-1,169,7095,2274
stress-factory-farm-mobs-storm,1760,23.6626,-1,27.1511,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280077785179,10.8691,3.4669,16.3836,-1,-1,169,7095,2274
stress-inventory,9,61.6052,-1,13.0839,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280109070876,5.7931,3.7550,5.9593,-1,-1,189,7092,2269
stress-inventory,10,85.3158,-1,58.7571,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280109188505,10.8303,3.5109,2.5708,-1,-1,189,7092,2269
stress-inventory,11,88.8479,-1,86.5731,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280109322633,5.7225,3.5662,8.0455,-1,-1,189,7092,2269
stress-inventory,12,87.2532,-1,86.4663,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280109460373,7.1207,3.5131,54.4766,-1,-1,189,7091,2268
stress-inventory,13,86.6515,-1,86.8756,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280110076445,12.9666,3.2929,72.4169,-1,-1,189,7091,2268
stress-inventory,44,27.6337,-1,19.5476,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280117175102,5.2737,3.3434,14.1919,-1,-1,189,7092,2269
stress-inventory,45,86.0106,-1,27.0474,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280117369869,12.5623,3.6255,6.2008,-1,-1,189,7092,2269
stress-inventory,46,84.5715,-1,85.2280,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280117557607,5.2020,3.4181,15.2203,-1,-1,189,7092,2269
stress-inventory,47,41.6598,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280117761938,9.6193,4.0933,18.0088,-1,-1,189,7092,2269
stress-inventory,48,26.8352,-1,36.3643,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280118038376,10.4913,3.1298,75.5003,-1,-1,189,7092,2269
stress-inventory,100,28.1233,-1,13.1075,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280127441172,6.3320,4.0072,7.8422,-1,-1,187,7091,2268
stress-inventory,101,40.8786,-1,26.1225,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280127583009,6.8728,4.0671,6.6749,-1,-1,187,7091,2268
stress-inventory,102,84.7284,-1,39.4908,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280127718587,10.4851,3.6548,3.3636,-1,-1,187,7092,2269
stress-inventory,103,68.4780,-1,85.6968,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280127857183,6.8019,3.4835,21.3136,-1,-1,187,7092,2269
stress-inventory,133,30.1564,-1,21.2173,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280133872782,6.8633,3.7316,7.3423,-1,-1,187,7090,2267
stress-inventory,134,29.2165,-1,29.0545,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280134014948,6.1365,3.8447,7.2644,-1,-1,187,7090,2267
stress-inventory,135,34.1160,-1,30.4141,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280134149080,5.7013,3.9500,14.7796,-1,-1,187,7090,2267
stress-inventory,136,32.3544,-1,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280134354005,12.2644,3.2313,17.8813,-1,-1,187,7090,2267
stress-inventory,137,34.2107,-1,31.4744,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280134655566,5.8733,3.2878,23.3325,-1,-1,187,7090,2267
stress-inventory,138,27.8782,-1,28.4206,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280134947734,11.4428,5.8571,22.6775,-1,-1,187,7089,2266
stress-inventory,139,22.3303,-1,27.2906,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3280135289132,32.3673,4.3971,0.0165,-1,-1,187,7089,2266
